feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63
0.0724948,0.0,0.01258163,0.0,0.0,0.0,0.055398326,0.0,0.003628641,0.04079526,0.0,0.0076177595,0.0,0.0,0.053257033,0.0,0.04887018,0.0,0.0,0.0,0.06577076,0.0,0.011492321,0.0,0.0,0.0,0.0,0.02277653,0.0,0.0,0.04132264,0.057548556,0.0,0.0,0.0,0.030918205,0.0,0.006831147,0.012482122,0.0,0.0,0.0,0.028844109,0.0,0.040124547,0.0,0.025478747,0.0,0.0,0.016557178,0.0,0.00071241683,0.0,0.017982893,0.028606927,0.0,0.0,0.02150232,0.059583757,0.048679743,0.03103023,0.030943401,0.0,0.0
0.072256535,0.0,0.014502185,0.0,0.0,0.0,0.053951565,0.0,0.0019859269,0.04120844,0.0,0.003372763,0.0,0.0,0.05398883,0.0,0.047901206,0.0,0.0,0.0,0.06434097,0.0,0.010194191,0.0,0.0,0.0,0.0,0.026391068,0.0,0.0,0.04330125,0.056038752,0.0,0.0,0.0,0.035773683,0.0,0.0070961346,0.01301145,0.0,0.0,0.0,0.02154072,0.0,0.042515144,0.0,0.024879135,0.0,0.0,0.017602865,0.0,0.0,0.0,0.0218489,0.028860396,0.0,0.0,0.019966424,0.056076065,0.04717586,0.028914172,0.03343957,0.0,0.0
0.0724948,0.0,0.01258163,0.0,0.0,0.0,0.055398326,0.0,0.003628641,0.04079526,0.0,0.0076177595,0.0,0.0,0.053257033,0.0,0.04887018,0.0,0.0,0.0,0.06577076,0.0,0.011492321,0.0,0.0,0.0,0.0,0.02277653,0.0,0.0,0.04132264,0.057548556,0.0,0.0,0.0,0.030918205,0.0,0.006831147,0.012482122,0.0,0.0,0.0,0.028844109,0.0,0.040124547,0.0,0.025478747,0.0,0.0,0.016557178,0.0,0.00071241683,0.0,0.017982893,0.028606927,0.0,0.0,0.02150232,0.059583757,0.048679743,0.03103023,0.030943401,0.0,0.0
0.072256535,0.0,0.014502185,0.0,0.0,0.0,0.053951565,0.0,0.0019859269,0.04120844,0.0,0.003372763,0.0,0.0,0.05398883,0.0,0.047901206,0.0,0.0,0.0,0.06434097,0.0,0.010194191,0.0,0.0,0.0,0.0,0.026391068,0.0,0.0,0.04330125,0.056038752,0.0,0.0,0.0,0.035773683,0.0,0.0070961346,0.01301145,0.0,0.0,0.0,0.02154072,0.0,0.042515144,0.0,0.024879135,0.0,0.0,0.017602865,0.0,0.0,0.0,0.0218489,0.028860396,0.0,0.0,0.019966424,0.056076065,0.04717586,0.028914172,0.03343957,0.0,0.0
0.073470555,0.0,0.01420053,0.0,0.0,0.0,0.05310853,0.0,0.0019918222,0.044530936,0.0,0.00411262,0.0,0.0,0.052387174,0.0,0.045715638,0.0,0.0,0.0,0.0636261,0.0,0.00929919,0.0,0.0,0.0,0.0,0.026946835,0.0,0.0,0.04343841,0.057100166,0.0,0.0,0.0,0.03354534,0.0,0.0056872237,0.014094356,0.0,0.0,0.0,0.021717872,0.0,0.04137838,0.0,0.025635714,0.0,0.0,0.017125996,0.0,0.0,0.0,0.021190647,0.029206032,0.0,0.0,0.021531722,0.05348456,0.046477947,0.031068254,0.0343638,0.0,0.0
0.07254833,0.0,0.0111351535,0.0,0.0,0.0,0.055496294,0.0,0.003708728,0.04120269,0.0,0.0067476504,0.0,0.0,0.05320203,0.0,0.049554225,0.0,0.0,0.0,0.066372916,0.0,0.010509312,0.0,0.0,0.0,0.0,0.022941288,0.0,0.0,0.041855495,0.055902548,0.0,0.0,0.0,0.02821261,0.0,0.0066537657,0.011443672,0.0,0.0,0.0,0.02656192,0.0,0.04101039,0.0,0.026262771,0.0,0.0,0.016580002,0.0,0.0009574683,0.0,0.018401643,0.027658006,0.0,0.0,0.020919006,0.057517517,0.04824294,0.029859714,0.029101355,0.0,0.0
0.073470555,0.0,0.01420053,0.0,0.0,0.0,0.05310853,0.0,0.0019918222,0.044530936,0.0,0.00411262,0.0,0.0,0.052387174,0.0,0.045715638,0.0,0.0,0.0,0.0636261,0.0,0.00929919,0.0,0.0,0.0,0.0,0.026946835,0.0,0.0,0.04343841,0.057100166,0.0,0.0,0.0,0.03354534,0.0,0.0056872237,0.014094356,0.0,0.0,0.0,0.021717872,0.0,0.04137838,0.0,0.025635714,0.0,0.0,0.017125996,0.0,0.0,0.0,0.021190647,0.029206032,0.0,0.0,0.021531722,0.05348456,0.046477947,0.031068254,0.0343638,0.0,0.0
0.07251368,0.0,0.01280168,0.0,0.0,0.0,0.05704155,0.0,0.0030926866,0.041142993,0.0,0.006606032,0.0,0.0,0.05243439,0.0,0.04882573,0.0,0.0015161822,0.0,0.06643054,0.0,0.011621516,0.0,0.0,0.0,0.0,0.023103915,0.0,0.0,0.04187471,0.057662018,0.0,0.0,0.0,0.030345667,0.0,0.0060074027,0.010865117,0.0,0.0,0.0,0.027767368,0.0,0.042440232,0.0,0.02567068,0.0,0.0,0.016475907,0.0,0.002152823,0.0,0.018707015,0.029249879,0.0,0.0,0.022681734,0.05699301,0.048124567,0.029686933,0.029895747,0.0,0.0
0.072104126,0.0,0.015338793,0.0,0.0,0.0,0.05266772,0.0,0.0022811864,0.045056716,0.0,0.0041328464,0.0,0.0,0.05271466,0.0,0.047078457,0.0,0.0,0.0,0.06496092,0.0,0.009594141,0.0,0.0,0.0,0.0,0.027701847,0.0,0.0,0.042528678,0.056881234,0.0,0.0,0.0,0.03480781,0.0,0.0053169094,0.014852111,0.0,0.0,0.0,0.02216888,0.0,0.040713895,0.0,0.02289942,0.0,0.0,0.014360425,0.0,0.0,0.0,0.02190157,0.026773967,0.0,0.0,0.021784872,0.0528882,0.04727627,0.029823512,0.033986352,0.0,0.0
0.07251368,0.0,0.01280168,0.0,0.0,0.0,0.05704155,0.0,0.0030926866,0.041142993,0.0,0.006606032,0.0,0.0,0.05243439,0.0,0.04882573,0.0,0.0015161822,0.0,0.06643054,0.0,0.011621516,0.0,0.0,0.0,0.0,0.023103915,0.0,0.0,0.04187471,0.057662018,0.0,0.0,0.0,0.030345667,0.0,0.0060074027,0.010865117,0.0,0.0,0.0,0.027767368,0.0,0.042440232,0.0,0.02567068,0.0,0.0,0.016475907,0.0,0.002152823,0.0,0.018707015,0.029249879,0.0,0.0,0.022681734,0.05699301,0.048124567,0.029686933,0.029895747,0.0,0.0
