feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63
0.028688988,0.0,0.0148119265,0.0,0.019091565,0.0,0.0029638698,0.0,0.004869204,0.060044568,0.0,0.0101133445,0.0133123975,0.059807077,0.0,0.024173088,0.04162792,0.0009638434,0.0019409992,0.0,0.03786969,0.0005815597,0.0,0.04002739,0.0,0.0,0.0,0.0,0.029582681,0.055307187,0.045492224,0.0,0.0,0.0,0.04973272,0.0,0.0,0.0,0.039643615,0.0,0.04325774,0.006198028,0.0,0.0,0.0,0.0,0.01718385,0.042355713,0.035335694,0.0,0.0073082345,0.0,0.031072473,0.0,0.0,0.0,0.037551925,0.0,0.0,0.003964238,0.07275552,0.0,0.0,0.0
0.026128564,0.0,0.01558634,0.0,0.0152040925,0.0,0.00929549,0.0,0.010596925,0.0677683,0.0,0.00469367,0.010593325,0.06594704,0.0,0.019250883,0.04314613,0.00093143154,0.007237682,0.0,0.03801984,0.004177695,0.0,0.039492518,0.0,0.0,0.0,0.0,0.0346627,0.070931606,0.049414646,0.0,0.0,0.0,0.045090374,0.0,0.0,0.0,0.03694771,0.0,0.039136793,0.011736613,0.0,0.0,0.0,0.0,0.015129803,0.049450126,0.039385676,0.0,0.008893214,0.0,0.032341152,0.0,0.0,0.0,0.04320412,0.0,0.0,0.0,0.08187507,0.0,0.0,0.0
0.028688988,0.0,0.0148119265,0.0,0.019091565,0.0,0.0029638698,0.0,0.004869204,0.060044568,0.0,0.0101133445,0.0133123975,0.059807077,0.0,0.024173088,0.04162792,0.0009638434,0.0019409992,0.0,0.03786969,0.0005815597,0.0,0.04002739,0.0,0.0,0.0,0.0,0.029582681,0.055307187,0.045492224,0.0,0.0,0.0,0.04973272,0.0,0.0,0.0,0.039643615,0.0,0.04325774,0.006198028,0.0,0.0,0.0,0.0,0.01718385,0.042355713,0.035335694,0.0,0.0073082345,0.0,0.031072473,0.0,0.0,0.0,0.037551925,0.0,0.0,0.003964238,0.07275552,0.0,0.0,0.0
0.026128564,0.0,0.01558634,0.0,0.0152040925,0.0,0.00929549,0.0,0.010596925,0.0677683,0.0,0.00469367,0.010593325,0.06594704,0.0,0.019250883,0.04314613,0.00093143154,0.007237682,0.0,0.03801984,0.004177695,0.0,0.039492518,0.0,0.0,0.0,0.0,0.0346627,0.070931606,0.049414646,0.0,0.0,0.0,0.045090374,0.0,0.0,0.0,0.03694771,0.0,0.039136793,0.011736613,0.0,0.0,0.0,0.0,0.015129803,0.049450126,0.039385676,0.0,0.008893214,0.0,0.032341152,0.0,0.0,0.0,0.04320412,0.0,0.0,0.0,0.08187507,0.0,0.0,0.0
0.025763843,0.0,0.015163076,0.0,0.014042752,0.0,0.012008181,0.0,0.008433003,0.065449454,0.0,0.006003851,0.011684046,0.06381635,0.0,0.017519183,0.041054532,0.0,0.005879893,0.0,0.03686851,0.005306323,0.0,0.038616233,0.0,0.0,0.0,0.0,0.035720535,0.070408866,0.04876649,0.0,0.0,0.0,0.043221287,0.0,0.0,0.0,0.03328847,0.0,0.038278837,0.011568598,0.0,0.0,0.0,0.0,0.015170577,0.04851506,0.040051516,0.0,0.007718019,0.0,0.032522116,0.0,0.0,0.0,0.0429325,0.0,0.0,0.0,0.08024648,0.0,0.0,0.0
0.028771967,0.0,0.013194226,0.0,0.021982282,0.0,0.0035067555,0.0,0.005827926,0.058635563,0.0,0.0085208565,0.013534098,0.061049797,0.0,0.023446187,0.041568473,0.0018085721,0.0007707942,0.0,0.038976993,0.0032691928,0.0,0.038700793,0.0,0.0,0.0,0.0,0.030383795,0.05588402,0.042776175,0.0,0.0,0.0,0.04758451,0.0,0.0,0.0,0.04014999,0.0,0.042738035,0.0052964585,0.0,0.0,0.0,0.0,0.014639846,0.043528546,0.03353113,0.0,0.0076684756,0.0,0.03199763,0.0,0.0,0.0,0.03766483,0.0,0.0,0.0043663895,0.07250933,0.0,0.0,0.0
0.025763843,0.0,0.015163076,0.0,0.014042752,0.0,0.012008181,0.0,0.008433003,0.065449454,0.0,0.006003851,0.011684046,0.06381635,0.0,0.017519183,0.041054532,0.0,0.005879893,0.0,0.03686851,0.005306323,0.0,0.038616233,0.0,0.0,0.0,0.0,0.035720535,0.070408866,0.04876649,0.0,0.0,0.0,0.043221287,0.0,0.0,0.0,0.03328847,0.0,0.038278837,0.011568598,0.0,0.0,0.0,0.0,0.015170577,0.04851506,0.040051516,0.0,0.007718019,0.0,0.032522116,0.0,0.0,0.0,0.0429325,0.0,0.0,0.0,0.08024648,0.0,0.0,0.0
0.029489478,0.0,0.012941193,0.0,0.022022806,0.0,0.004206457,0.0,0.007141823,0.059166472,0.0,0.009151699,0.014255192,0.06093648,0.0,0.022967894,0.041951377,0.0021766042,0.001605033,0.0,0.038857047,0.0034657074,0.0,0.038643792,0.0,0.0,0.0,0.0,0.030397221,0.057481583,0.04229157,0.0,0.0,0.0,0.048730277,0.0,0.0,0.0,0.040171985,0.0,0.04227351,0.005192265,0.0,0.0,0.0,0.0,0.01494416,0.043958798,0.033846788,0.0,0.008513487,0.0,0.031487945,0.0,0.0,0.0,0.037003063,0.0,0.0,0.004178088,0.07218716,0.0,0.0,0.0
0.026118586,0.0,0.016075261,0.0,0.013611733,0.0,0.012209585,0.0,0.0071658324,0.06429362,0.0,0.0055319094,0.012398539,0.06377501,0.0,0.01743751,0.04023894,0.0,0.0060013942,0.0,0.03650545,0.0059416033,0.0,0.038538076,0.0,0.0,0.0,0.0,0.036457315,0.06990962,0.047585733,0.0,0.0,0.0,0.042643495,0.0,0.0,0.0,0.032725554,0.0,0.038103852,0.011909821,0.0,0.0,0.0,0.0,0.014818277,0.048183195,0.038610544,0.0,0.0072202245,0.0,0.0325353,0.0,0.0,0.0,0.042024698,0.0,0.0,0.0,0.07969734,0.0,0.0,0.0
0.029489478,0.0,0.012941193,0.0,0.022022806,0.0,0.004206457,0.0,0.007141823,0.059166472,0.0,0.009151699,0.014255192,0.06093648,0.0,0.022967894,0.041951377,0.0021766042,0.001605033,0.0,0.038857047,0.0034657074,0.0,0.038643792,0.0,0.0,0.0,0.0,0.030397221,0.057481583,0.04229157,0.0,0.0,0.0,0.048730277,0.0,0.0,0.0,0.040171985,0.0,0.04227351,0.005192265,0.0,0.0,0.0,0.0,0.01494416,0.043958798,0.033846788,0.0,0.008513487,0.0,0.031487945,0.0,0.0,0.0,0.037003063,0.0,0.0,0.004178088,0.07218716,0.0,0.0,0.0
