feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63
0.004179758,0.055840384,0.0,0.0,0.0,0.0,0.0,0.0228483,0.0,0.0,0.0,0.027313663,0.0,0.0,0.0,0.014127948,0.0101599125,0.0,0.025337838,0.0,0.053574044,0.043417696,0.0,0.007326822,0.007017381,0.024597807,0.016955711,0.0,0.0,0.016408563,0.014004272,0.0,0.0,0.0,0.0,0.0,0.071022496,0.010875218,0.04406196,0.027520793,0.01770426,0.014917584,0.005058109,0.0,0.0,0.0,0.008476473,0.035974495,0.0,0.0,0.032123495,0.0,0.0,0.036445376,0.0,0.040164955,0.018868405,0.0,0.014950773,0.0,0.0369085,6.399129e-05,0.0,0.0
0.008383198,0.054986186,0.0,0.0,0.0,0.0,0.0,0.02117918,0.0,0.0,0.0,0.027520832,0.0,0.0,0.0,0.014736906,0.010517083,0.0,0.029210646,0.0,0.055789843,0.039432287,0.0,0.00899289,0.008284722,0.036340557,0.018047106,0.0,0.0,0.01703666,0.01634717,0.0,0.0,0.0,0.0,0.0,0.068679966,0.012943957,0.03809207,0.030212212,0.02227278,0.010134773,0.0049943365,0.0,0.0,0.0,0.0077222027,0.03313261,0.0,0.0,0.03137852,0.0,0.0,0.03316173,0.0,0.040299375,0.015928982,0.0,0.010041476,0.0,0.040933747,0.0,0.0,0.0
0.004179758,0.055840384,0.0,0.0,0.0,0.0,0.0,0.0228483,0.0,0.0,0.0,0.027313663,0.0,0.0,0.0,0.014127948,0.0101599125,0.0,0.025337838,0.0,0.053574044,0.043417696,0.0,0.007326822,0.007017381,0.024597807,0.016955711,0.0,0.0,0.016408563,0.014004272,0.0,0.0,0.0,0.0,0.0,0.071022496,0.010875218,0.04406196,0.027520793,0.01770426,0.014917584,0.005058109,0.0,0.0,0.0,0.008476473,0.035974495,0.0,0.0,0.032123495,0.0,0.0,0.036445376,0.0,0.040164955,0.018868405,0.0,0.014950773,0.0,0.0369085,6.399129e-05,0.0,0.0
0.008383198,0.054986186,0.0,0.0,0.0,0.0,0.0,0.02117918,0.0,0.0,0.0,0.027520832,0.0,0.0,0.0,0.014736906,0.010517083,0.0,0.029210646,0.0,0.055789843,0.039432287,0.0,0.00899289,0.008284722,0.036340557,0.018047106,0.0,0.0,0.01703666,0.01634717,0.0,0.0,0.0,0.0,0.0,0.068679966,0.012943957,0.03809207,0.030212212,0.02227278,0.010134773,0.0049943365,0.0,0.0,0.0,0.0077222027,0.03313261,0.0,0.0,0.03137852,0.0,0.0,0.03316173,0.0,0.040299375,0.015928982,0.0,0.010041476,0.0,0.040933747,0.0,0.0,0.0
0.008210114,0.05447443,0.0,0.0,0.0,0.0,0.0,0.020342933,0.0,0.0,0.0,0.026096772,0.0,0.0,0.0,0.014866517,0.013088462,0.0,0.027205255,0.0,0.05450737,0.038755354,0.0,0.009263672,0.008446313,0.035560254,0.015796809,0.0,0.0,0.01756937,0.0145198535,0.0,0.0,0.0,0.0,0.0,0.068487905,0.011618655,0.03881973,0.030223178,0.021470193,0.011804145,0.0049895616,0.0,0.0,0.0,0.008476672,0.03259649,0.0,0.0,0.031474736,0.0,0.0,0.03222353,0.0,0.04016264,0.016941842,0.0,0.011052917,0.0,0.04145537,0.0,0.0,0.0
0.0046192924,0.054583564,0.0,0.0,0.0,0.0,0.0,0.021008702,0.0,0.0,0.0,0.030228022,0.0,0.0,0.0,0.015063126,0.009431886,0.0,0.024192942,0.0,0.05528437,0.043758973,0.0,0.006558725,0.007971725,0.024793502,0.015355678,0.0,0.0,0.017293813,0.014887794,0.0,0.0,0.0,0.0,0.0,0.07000856,0.01324611,0.04354131,0.028931206,0.01771715,0.015670525,0.003833037,0.0,0.0,0.0,0.005859174,0.03723931,0.0,0.0,0.030672919,0.0,0.0,0.035185188,0.0,0.039981544,0.015741106,0.0,0.016495718,0.0,0.037364963,0.0,0.0,0.0
0.008210114,0.05447443,0.0,0.0,0.0,0.0,0.0,0.020342933,0.0,0.0,0.0,0.026096772,0.0,0.0,0.0,0.014866517,0.013088462,0.0,0.027205255,0.0,0.05450737,0.038755354,0.0,0.009263672,0.008446313,0.035560254,0.015796809,0.0,0.0,0.01756937,0.0145198535,0.0,0.0,0.0,0.0,0.0,0.068487905,0.011618655,0.03881973,0.030223178,0.021470193,0.011804145,0.0049895616,0.0,0.0,0.0,0.008476672,0.03259649,0.0,0.0,0.031474736,0.0,0.0,0.03222353,0.0,0.04016264,0.016941842,0.0,0.011052917,0.0,0.04145537,0.0,0.0,0.0
0.004160011,0.05499347,0.0,0.0,0.0,0.0,0.0,0.02194413,0.0,0.0,0.0,0.029647656,0.0,0.0,0.0,0.015150812,0.009412324,0.0,0.025299618,0.0,0.05577363,0.042447828,0.0,0.0067729224,0.0081706,0.025795054,0.016168756,0.0,0.0,0.017515615,0.015397392,0.0,0.0,0.0,0.0,0.0,0.07092177,0.013300052,0.042057015,0.029448893,0.017036604,0.014916102,0.0049145124,0.0,0.0,0.0,0.0068537127,0.036371402,0.0,0.0,0.031438544,0.0,0.0,0.035749324,0.0,0.040301226,0.016658612,0.0,0.015273405,0.0,0.03828423,0.0,0.0,0.0
0.0084678335,0.054346114,0.0,0.0,0.0,0.0,0.0,0.02202629,0.0,0.0,0.0,0.02857145,0.0,0.0,0.0,0.014455967,0.010727815,0.0,0.02826202,0.0,0.054248203,0.039942056,0.0,0.008135698,0.008973611,0.03425881,0.015444409,0.0,0.0,0.016671592,0.016051635,0.0,0.0,0.0,0.0,0.0,0.06734791,0.011544604,0.039424673,0.029882208,0.021811787,0.013220739,0.004236526,0.0,0.0,0.0,0.0052453764,0.032503825,0.0,0.0,0.029821347,0.0,0.0,0.035933867,0.0,0.039201006,0.015864553,0.0,0.011342898,0.0,0.04221472,0.0,0.0,0.0
0.004160011,0.05499347,0.0,0.0,0.0,0.0,0.0,0.02194413,0.0,0.0,0.0,0.029647656,0.0,0.0,0.0,0.015150812,0.009412324,0.0,0.025299618,0.0,0.05577363,0.042447828,0.0,0.0067729224,0.0081706,0.025795054,0.016168756,0.0,0.0,0.017515615,0.015397392,0.0,0.0,0.0,0.0,0.0,0.07092177,0.013300052,0.042057015,0.029448893,0.017036604,0.014916102,0.0049145124,0.0,0.0,0.0,0.0068537127,0.036371402,0.0,0.0,0.031438544,0.0,0.0,0.035749324,0.0,0.040301226,0.016658612,0.0,0.015273405,0.0,0.03828423,0.0,0.0,0.0
