feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63
0.02336701,0.0,0.06403677,0.0,0.047305718,0.031628452,0.0,0.029959425,0.0,0.03233898,0.0,0.018040244,0.0,0.018631646,0.03856558,0.0,0.0,0.063134596,0.07245194,0.0294796,0.0,0.0,0.0,0.0,0.0,0.0,0.007987785,0.023085639,0.0,0.0,0.023343569,0.0,0.020905176,0.020340327,0.029452825,0.025838995,0.0773073,0.033190094,0.050192155,0.020758698,0.0,0.0,0.0,0.04255154,0.0,0.0,0.0,0.077046655,0.019320436,0.015000468,0.003188234,0.0,0.0,0.0,0.0,0.009737574,0.008875029,0.0,0.0,0.0,0.0,0.0069533065,0.011379979,0.0
0.020603996,0.0,0.068389826,0.0,0.043372955,0.032022513,0.0,0.03190278,0.0,0.031103104,0.0,0.018323008,0.0,0.023486482,0.038646996,0.0,0.0,0.06450303,0.07302264,0.025310317,0.0,0.0,0.0,0.0,0.0,0.0,0.006181705,0.021461384,0.0,0.0,0.023316128,0.0,0.019411793,0.017662032,0.03184908,0.020462852,0.07485178,0.034212045,0.04573939,0.02320506,0.0,0.0,0.0,0.042034715,0.0,0.0,0.0,0.077891,0.022705736,0.013053727,0.0045024427,0.0,0.0,0.0,0.0,0.006126613,0.012608596,0.0,0.0,0.0,0.0,0.0013227337,0.012422963,0.0
0.02336701,0.0,0.06403677,0.0,0.047305718,0.031628452,0.0,0.029959425,0.0,0.03233898,0.0,0.018040244,0.0,0.018631646,0.03856558,0.0,0.0,0.063134596,0.07245194,0.0294796,0.0,0.0,0.0,0.0,0.0,0.0,0.007987785,0.023085639,0.0,0.0,0.023343569,0.0,0.020905176,0.020340327,0.029452825,0.025838995,0.0773073,0.033190094,0.050192155,0.020758698,0.0,0.0,0.0,0.04255154,0.0,0.0,0.0,0.077046655,0.019320436,0.015000468,0.003188234,0.0,0.0,0.0,0.0,0.009737574,0.008875029,0.0,0.0,0.0,0.0,0.0069533065,0.011379979,0.0
0.020603996,0.0,0.068389826,0.0,0.043372955,0.032022513,0.0,0.03190278,0.0,0.031103104,0.0,0.018323008,0.0,0.023486482,0.038646996,0.0,0.0,0.06450303,0.07302264,0.025310317,0.0,0.0,0.0,0.0,0.0,0.0,0.006181705,0.021461384,0.0,0.0,0.023316128,0.0,0.019411793,0.017662032,0.03184908,0.020462852,0.07485178,0.034212045,0.04573939,0.02320506,0.0,0.0,0.0,0.042034715,0.0,0.0,0.0,0.077891,0.022705736,0.013053727,0.0045024427,0.0,0.0,0.0,0.0,0.006126613,0.012608596,0.0,0.0,0.0,0.0,0.0013227337,0.012422963,0.0
0.021996018,0.0,0.06624409,0.0,0.041782748,0.03131296,0.0,0.029811105,0.0,0.031542763,0.0,0.017923292,0.0,0.023598062,0.037059065,0.0,0.0,0.06370225,0.071063235,0.025212849,0.0,0.0,0.0,0.0,0.0,0.0,0.008973922,0.021292169,0.0,0.0,0.023470005,0.0,0.018915739,0.01616839,0.03181606,0.021783894,0.07217977,0.03382577,0.045751166,0.023154238,0.0,0.0,0.0,0.04131965,0.0,0.0,0.0,0.07731903,0.020080706,0.013345555,0.0059428737,0.0,0.0,0.0,0.0,0.0048833285,0.011821437,0.0,0.0,0.0009203362,0.0,0.0022259154,0.012064262,0.0
0.023423074,0.0,0.065019004,0.0,0.046345934,0.03219318,0.0,0.031432733,0.0,0.032926,0.0,0.017261488,0.0,0.019328443,0.039316464,0.0,0.0,0.06185993,0.07057165,0.029612146,0.0,0.0,0.0,0.0,0.0,0.0,0.007726193,0.023275657,0.0,0.0,0.022854427,0.0,0.020561071,0.019437023,0.030421527,0.025130419,0.07496351,0.03349189,0.05034136,0.022082947,0.0,0.0,0.0,0.041015606,0.0,0.0,0.0,0.0782575,0.019669604,0.0140166115,0.00251362,0.0,0.0,0.0,0.0,0.009390072,0.009870817,0.0,0.0,0.0,0.0,0.0033745419,0.011986461,0.0
0.021996018,0.0,0.06624409,0.0,0.041782748,0.03131296,0.0,0.029811105,0.0,0.031542763,0.0,0.017923292,0.0,0.023598062,0.037059065,0.0,0.0,0.06370225,0.071063235,0.025212849,0.0,0.0,0.0,0.0,0.0,0.0,0.008973922,0.021292169,0.0,0.0,0.023470005,0.0,0.018915739,0.01616839,0.03181606,0.021783894,0.07217977,0.03382577,0.045751166,0.023154238,0.0,0.0,0.0,0.04131965,0.0,0.0,0.0,0.07731903,0.020080706,0.013345555,0.0059428737,0.0,0.0,0.0,0.0,0.0048833285,0.011821437,0.0,0.0,0.0009203362,0.0,0.0022259154,0.012064262,0.0
0.023368847,0.0,0.064027905,0.0,0.045702726,0.029889325,0.0,0.03091462,0.0,0.035172433,0.0,0.018083056,0.0,0.018718015,0.040646162,0.0,0.0,0.06057131,0.07048527,0.029777836,0.0,0.0,0.0,0.0,0.0,0.0,0.008853486,0.023248136,0.0,0.0,0.022692965,0.0,0.019747924,0.019196007,0.030554129,0.027305271,0.07231604,0.032146014,0.050795484,0.021767136,0.0,0.0,0.0,0.040562715,0.0,0.0,0.0,0.07960255,0.019745955,0.015409247,0.0023385722,0.0,0.0,0.0,0.0,0.008769828,0.008973433,0.0,0.0,0.0,0.0,0.005462225,0.01131191,0.0
0.021455174,0.0,0.067030996,0.0,0.040944923,0.034232944,0.0,0.030687803,0.0,0.03005498,0.0,0.01655591,0.0,0.022127498,0.036254372,0.0,0.0,0.0642459,0.07043045,0.027212774,0.0,0.0,0.0,0.0,0.0,0.0,0.009203858,0.021060757,0.0,0.0,0.023495384,0.0,0.020218663,0.013056084,0.032770447,0.020536344,0.07085316,0.03423972,0.04488838,0.022737613,0.0,0.0,0.0,0.039697167,0.0,0.0,0.0,0.08027392,0.021539979,0.014051308,0.0044081984,0.0,0.0,0.0,0.0,0.0067219143,0.012250686,0.0,0.0,0.0,0.0,0.00053347927,0.01223562,0.0
0.023368847,0.0,0.064027905,0.0,0.045702726,0.029889325,0.0,0.03091462,0.0,0.035172433,0.0,0.018083056,0.0,0.018718015,0.040646162,0.0,0.0,0.06057131,0.07048527,0.029777836,0.0,0.0,0.0,0.0,0.0,0.0,0.008853486,0.023248136,0.0,0.0,0.022692965,0.0,0.019747924,0.019196007,0.030554129,0.027305271,0.07231604,0.032146014,0.050795484,0.021767136,0.0,0.0,0.0,0.040562715,0.0,0.0,0.0,0.07960255,0.019745955,0.015409247,0.0023385722,0.0,0.0,0.0,0.0,0.008769828,0.008973433,0.0,0.0,0.0,0.0,0.005462225,0.01131191,0.0
0.021455174,0.0,0.067030996,0.0,0.040944923,0.034232944,0.0,0.030687803,0.0,0.03005498,0.0,0.01655591,0.0,0.022127498,0.036254372,0.0,0.0,0.0642459,0.07043045,0.027212774,0.0,0.0,0.0,0.0,0.0,0.0,0.009203858,0.021060757,0.0,0.0,0.023495384,0.0,0.020218663,0.013056084,0.032770447,0.020536344,0.07085316,0.03423972,0.04488838,0.022737613,0.0,0.0,0.0,0.039697167,0.0,0.0,0.0,0.08027392,0.021539979,0.014051308,0.0044081984,0.0,0.0,0.0,0.0,0.0067219143,0.012250686,0.0,0.0,0.0,0.0,0.00053347927,0.01223562,0.0
0.022352075,0.0,0.066247776,0.0,0.04801067,0.031001344,0.0,0.030624935,0.0,0.032496408,0.0,0.018628707,0.0,0.02070345,0.04039852,0.0,0.0,0.0621942,0.074094854,0.030055916,0.0,0.0,0.0,0.0,0.0,0.0,0.008355941,0.023793248,0.0,0.0,0.024685673,0.0,0.019158347,0.021096243,0.03100993,0.025923412,0.074764706,0.032579068,0.05038697,0.020939132,0.0,0.0,0.0,0.044315573,0.0,0.0,0.0,0.079054065,0.018706972,0.015294246,0.0025840343,0.0,0.0,0.0,0.0,0.010184713,0.007812043,0.0,0.0,0.0,0.0,0.0062303594,0.011723744,0.0
0.021605471,0.0,0.0690326,0.0,0.042430826,0.034288347,0.0,0.03114122,0.0,0.03131428,0.0,0.017677443,0.0,0.024268322,0.037513394,0.0,0.0,0.06684759,0.07228148,0.026860774,0.0,0.0,0.0,0.0,0.0,0.0,0.009056198,0.020828648,0.0,0.0,0.024207583,0.0,0.02011108,0.015913282,0.033709805,0.021060219,0.07466201,0.036268126,0.045446906,0.023967393,0.0,0.0,0.0,0.04303318,0.0,0.0,0.0,0.0792459,0.022977356,0.014187261,0.0060205515,0.0,0.0,0.0,0.0,0.004911471,0.012603275,0.0,0.0,0.00071826973,0.0,0.0015253515,0.0129176425,0.0
0.022352075,0.0,0.066247776,0.0,0.04801067,0.031001344,0.0,0.030624935,0.0,0.032496408,0.0,0.018628707,0.0,0.02070345,0.04039852,0.0,0.0,0.0621942,0.074094854,0.030055916,0.0,0.0,0.0,0.0,0.0,0.0,0.008355941,0.023793248,0.0,0.0,0.024685673,0.0,0.019158347,0.021096243,0.03100993,0.025923412,0.074764706,0.032579068,0.05038697,0.020939132,0.0,0.0,0.0,0.044315573,0.0,0.0,0.0,0.079054065,0.018706972,0.015294246,0.0025840343,0.0,0.0,0.0,0.0,0.010184713,0.007812043,0.0,0.0,0.0,0.0,0.0062303594,0.011723744,0.0
0.021605471,0.0,0.0690326,0.0,0.042430826,0.034288347,0.0,0.03114122,0.0,0.03131428,0.0,0.017677443,0.0,0.024268322,0.037513394,0.0,0.0,0.06684759,0.07228148,0.026860774,0.0,0.0,0.0,0.0,0.0,0.0,0.009056198,0.020828648,0.0,0.0,0.024207583,0.0,0.02011108,0.015913282,0.033709805,0.021060219,0.07466201,0.036268126,0.045446906,0.023967393,0.0,0.0,0.0,0.04303318,0.0,0.0,0.0,0.0792459,0.022977356,0.014187261,0.0060205515,0.0,0.0,0.0,0.0,0.004911471,0.012603275,0.0,0.0,0.00071826973,0.0,0.0015253515,0.0129176425,0.0
0.023299668,0.0,0.06381746,0.0,0.046967726,0.030971194,0.0,0.030337106,0.0,0.032224886,0.0,0.019593403,0.0,0.019686349,0.04066705,0.0,0.0,0.06163366,0.07262261,0.029948467,0.0,0.0,0.0,0.0,0.0,0.0,0.008863467,0.022845594,0.0,0.0,0.023264885,0.0,0.019107334,0.020924894,0.030962028,0.026618429,0.07395316,0.03190214,0.051299278,0.021710685,0.0,0.0,0.0,0.04129622,0.0,0.0,0.0,0.07777831,0.018096438,0.015979424,0.0022674953,0.0,0.0,0.0,0.0,0.010403672,0.0079309195,0.0,0.0,0.0,0.0,0.005404314,0.012059704,0.0
0.022987029,0.0,0.068686344,0.0,0.041979693,0.033908706,0.0,0.03171441,0.0,0.03343171,0.0,0.016625201,0.0,0.022112664,0.03675682,0.0,0.0,0.06641219,0.07239618,0.028479034,0.0,0.0,0.0,0.0,0.0,0.0,0.0077173174,0.021367637,0.0,0.0,0.024468523,0.0,0.020870693,0.014562201,0.03386244,0.022167891,0.07279886,0.03635001,0.044589452,0.024545522,0.0,0.0,0.0,0.04291959,0.0,0.0,0.0,0.08082322,0.02403854,0.0150415,0.0055361204,0.0,0.0,0.0,0.0,0.0064063086,0.013347877,0.0,0.0,0.0010757259,0.0,0.0,0.011703008,0.0
0.023299668,0.0,0.06381746,0.0,0.046967726,0.030971194,0.0,0.030337106,0.0,0.032224886,0.0,0.019593403,0.0,0.019686349,0.04066705,0.0,0.0,0.06163366,0.07262261,0.029948467,0.0,0.0,0.0,0.0,0.0,0.0,0.008863467,0.022845594,0.0,0.0,0.023264885,0.0,0.019107334,0.020924894,0.030962028,0.026618429,0.07395316,0.03190214,0.051299278,0.021710685,0.0,0.0,0.0,0.04129622,0.0,0.0,0.0,0.07777831,0.018096438,0.015979424,0.0022674953,0.0,0.0,0.0,0.0,0.010403672,0.0079309195,0.0,0.0,0.0,0.0,0.005404314,0.012059704,0.0
0.022987029,0.0,0.068686344,0.0,0.041979693,0.033908706,0.0,0.03171441,0.0,0.03343171,0.0,0.016625201,0.0,0.022112664,0.03675682,0.0,0.0,0.06641219,0.07239618,0.028479034,0.0,0.0,0.0,0.0,0.0,0.0,0.0077173174,0.021367637,0.0,0.0,0.024468523,0.0,0.020870693,0.014562201,0.03386244,0.022167891,0.07279886,0.03635001,0.044589452,0.024545522,0.0,0.0,0.0,0.04291959,0.0,0.0,0.0,0.08082322,0.02403854,0.0150415,0.0055361204,0.0,0.0,0.0,0.0,0.0064063086,0.013347877,0.0,0.0,0.0010757259,0.0,0.0,0.011703008,0.0
