feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63
0.0,0.005538759,0.0,0.0,0.0,0.0,0.0,0.018795706,0.043141987,0.015166447,0.0,0.0,0.024705233,0.012834952,0.027408794,0.0,0.02636627,0.012651186,0.0,0.0,0.01510527,0.02516119,0.0,0.0,0.01620342,0.0,0.0069499044,0.0,0.0,0.0,0.06512706,0.0,0.0,0.0,0.03551623,0.026909387,0.013011794,0.013892067,0.0,0.011061923,0.0,0.040434316,0.034851253,0.029574957,0.0,0.0,0.006678879,0.0,0.0,0.056655932,0.010640317,0.0,0.026035968,0.0,0.0126615735,0.0,0.022645999,0.030146891,0.00040264986,0.025000246,0.007358437,0.007233779,0.056407128,0.0
0.0,0.009077395,0.0,0.0,0.0,0.0,0.0,0.016479162,0.04486014,0.0146096535,0.0,0.0,0.022478797,0.01605102,0.028746648,0.0,0.026298292,0.007690543,0.0,0.0,0.015725099,0.026455954,0.0,0.0,0.018123208,0.0,0.0062259613,0.0,0.0,0.0,0.067705445,0.0,0.0,0.0013764568,0.040067326,0.029320681,0.010403639,0.014036696,0.0,0.00918372,0.0023253832,0.041598365,0.037572075,0.028624777,0.0,0.0,0.008384615,0.0,0.0,0.055847477,0.01021277,0.0,0.023870919,0.0,0.013342753,0.0,0.023015391,0.032763872,0.0,0.02390247,0.0092128925,0.009424222,0.05403312,0.0
0.0,0.005538759,0.0,0.0,0.0,0.0,0.0,0.018795706,0.043141987,0.015166447,0.0,0.0,0.024705233,0.012834952,0.027408794,0.0,0.02636627,0.012651186,0.0,0.0,0.01510527,0.02516119,0.0,0.0,0.01620342,0.0,0.0069499044,0.0,0.0,0.0,0.06512706,0.0,0.0,0.0,0.03551623,0.026909387,0.013011794,0.013892067,0.0,0.011061923,0.0,0.040434316,0.034851253,0.029574957,0.0,0.0,0.006678879,0.0,0.0,0.056655932,0.010640317,0.0,0.026035968,0.0,0.0126615735,0.0,0.022645999,0.030146891,0.00040264986,0.025000246,0.007358437,0.007233779,0.056407128,0.0
0.0,0.009077395,0.0,0.0,0.0,0.0,0.0,0.016479162,0.04486014,0.0146096535,0.0,0.0,0.022478797,0.01605102,0.028746648,0.0,0.026298292,0.007690543,0.0,0.0,0.015725099,0.026455954,0.0,0.0,0.018123208,0.0,0.0062259613,0.0,0.0,0.0,0.067705445,0.0,0.0,0.0013764568,0.040067326,0.029320681,0.010403639,0.014036696,0.0,0.00918372,0.0023253832,0.041598365,0.037572075,0.028624777,0.0,0.0,0.008384615,0.0,0.0,0.055847477,0.01021277,0.0,0.023870919,0.0,0.013342753,0.0,0.023015391,0.032763872,0.0,0.02390247,0.0092128925,0.009424222,0.05403312,0.0
0.0,0.008184091,0.0,0.0,0.0,0.0,0.0,0.01789241,0.043634407,0.014247866,0.0,0.0,0.023020513,0.014373161,0.030359354,0.0,0.0269171,0.009157761,0.0,0.0,0.01702774,0.02748862,0.0,0.0,0.015518185,0.0,0.006948487,0.0,0.0,0.0,0.066378005,0.0,0.0,0.0023108432,0.038166404,0.029827971,0.011186152,0.016179312,0.0,0.010062662,0.0025681292,0.04028925,0.03723904,0.029404912,0.0,0.0,0.008475607,0.0,0.0,0.055847283,0.011063202,0.0,0.024964154,0.0,0.011891371,0.0,0.02350375,0.03180825,0.0,0.022453839,0.009773184,0.010405064,0.055651255,0.0
0.0,0.0067516817,0.0,0.0,0.0,0.0,0.0,0.016820202,0.043863818,0.01391697,0.0,0.0,0.022674702,0.013078006,0.028294757,0.0,0.026702754,0.011551783,0.0,0.0,0.01481072,0.02418985,0.0,0.0,0.017081823,0.0,0.006573116,0.0,0.0,0.0,0.065373845,0.0,0.0,0.0,0.03396063,0.027010465,0.012559897,0.01271029,0.0,0.0104581965,0.0009457218,0.03926561,0.034825422,0.029122729,0.0,0.0,0.0070084003,0.0,0.0,0.056644127,0.011111906,0.0,0.025475385,0.0,0.01258926,0.0,0.020893857,0.0318451,0.00014169922,0.023792177,0.008019581,0.00821129,0.054689337,0.0
0.0,0.008184091,0.0,0.0,0.0,0.0,0.0,0.01789241,0.043634407,0.014247866,0.0,0.0,0.023020513,0.014373161,0.030359354,0.0,0.0269171,0.009157761,0.0,0.0,0.01702774,0.02748862,0.0,0.0,0.015518185,0.0,0.006948487,0.0,0.0,0.0,0.066378005,0.0,0.0,0.0023108432,0.038166404,0.029827971,0.011186152,0.016179312,0.0,0.010062662,0.0025681292,0.04028925,0.03723904,0.029404912,0.0,0.0,0.008475607,0.0,0.0,0.055847283,0.011063202,0.0,0.024964154,0.0,0.011891371,0.0,0.02350375,0.03180825,0.0,0.022453839,0.009773184,0.010405064,0.055651255,0.0
0.0,0.0057722847,0.0,0.0,0.0,0.0,0.0,0.016785495,0.043337427,0.014005099,0.0,0.0,0.024461152,0.012809505,0.027375305,0.0,0.026861653,0.011864914,0.0,0.0,0.016747609,0.026164845,0.0,0.0,0.018369121,0.0,0.0073071388,0.0,0.0,0.0,0.066640586,0.0,0.0,0.0,0.033918165,0.025531769,0.011896705,0.01405637,0.0,0.011802408,0.0,0.040134877,0.034664437,0.029077902,0.0,0.0,0.0073409216,0.0,0.0,0.05777977,0.011428521,0.0,0.026031809,0.0,0.012383415,0.0,0.020833101,0.03037093,0.0011446038,0.025497178,0.008702864,0.006412713,0.0564055,0.0
0.0,0.008308263,0.0,0.0,0.0,0.0,0.0,0.01795241,0.044583168,0.013503537,0.0,0.0,0.023975667,0.016851237,0.030470964,0.0,0.02838682,0.0094531905,0.0,0.0,0.015466006,0.027235188,0.0,0.0,0.01684744,0.0,0.005405925,0.0,0.0,0.0,0.06583741,0.0,0.0,0.0011847604,0.039574366,0.03025586,0.010957751,0.01362109,0.0,0.008525803,0.0039150096,0.040273726,0.038742553,0.029646186,0.0,0.0,0.007547485,0.0,0.0,0.056602582,0.010367119,0.0,0.025018888,0.0,0.013381433,0.0,0.02253478,0.03340957,0.0,0.024077646,0.009497651,0.0102362335,0.053475685,0.0
0.0,0.0057722847,0.0,0.0,0.0,0.0,0.0,0.016785495,0.043337427,0.014005099,0.0,0.0,0.024461152,0.012809505,0.027375305,0.0,0.026861653,0.011864914,0.0,0.0,0.016747609,0.026164845,0.0,0.0,0.018369121,0.0,0.0073071388,0.0,0.0,0.0,0.066640586,0.0,0.0,0.0,0.033918165,0.025531769,0.011896705,0.01405637,0.0,0.011802408,0.0,0.040134877,0.034664437,0.029077902,0.0,0.0,0.0073409216,0.0,0.0,0.05777977,0.011428521,0.0,0.026031809,0.0,0.012383415,0.0,0.020833101,0.03037093,0.0011446038,0.025497178,0.008702864,0.006412713,0.0564055,0.0
