feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63
0.048790272,0.0,0.010729044,0.015539798,0.009671276,0.0,0.0,0.00875595,0.11200203,0.0,0.0,0.018089786,0.0,0.0,0.0,0.0,0.0,0.0,0.031860452,0.0,0.045276117,0.017410377,0.074569166,0.013728252,0.004933761,0.0,0.00024750285,0.031802826,0.048698846,0.0,0.11550137,0.0,0.020538153,0.0,0.0,0.0186552,0.0,0.0,0.017311273,0.0,0.009141799,0.08246149,0.0,0.031690847,0.0,0.026107099,0.0,0.0,0.0,0.07084341,0.02369573,0.0026267637,0.049032807,0.0,0.013446154,0.0,0.0,0.0,0.0,0.0,0.020676348,0.02224456,0.0,5.570869e-05
0.050171677,0.0,0.004135432,0.014401721,0.0027148356,0.0,0.0,0.005555606,0.10337526,0.0,0.0,0.02079336,0.0,0.0,0.0,0.0,0.0,0.0,0.013986393,0.0,0.049204584,0.01875562,0.08183101,0.011657896,0.0037324852,0.0,0.0,0.028509263,0.049356814,0.0,0.10247231,0.0,0.027216863,0.0,0.0,0.01628331,0.0,0.0,0.016110027,0.0,0.014687993,0.081448555,0.0,0.02683156,0.0,0.02675462,0.0,0.0,0.0,0.06789039,0.029910773,0.0,0.059006825,0.0,0.0066182753,0.0,0.0,0.0,0.0,0.0,0.024702707,0.026145898,0.0,0.0052322084
0.048790272,0.0,0.010729044,0.015539798,0.009671276,0.0,0.0,0.00875595,0.11200203,0.0,0.0,0.018089786,0.0,0.0,0.0,0.0,0.0,0.0,0.031860452,0.0,0.045276117,0.017410377,0.074569166,0.013728252,0.004933761,0.0,0.00024750285,0.031802826,0.048698846,0.0,0.11550137,0.0,0.020538153,0.0,0.0,0.0186552,0.0,0.0,0.017311273,0.0,0.009141799,0.08246149,0.0,0.031690847,0.0,0.026107099,0.0,0.0,0.0,0.07084341,0.02369573,0.0026267637,0.049032807,0.0,0.013446154,0.0,0.0,0.0,0.0,0.0,0.020676348,0.02224456,0.0,5.570869e-05
0.050171677,0.0,0.004135432,0.014401721,0.0027148356,0.0,0.0,0.005555606,0.10337526,0.0,0.0,0.02079336,0.0,0.0,0.0,0.0,0.0,0.0,0.013986393,0.0,0.049204584,0.01875562,0.08183101,0.011657896,0.0037324852,0.0,0.0,0.028509263,0.049356814,0.0,0.10247231,0.0,0.027216863,0.0,0.0,0.01628331,0.0,0.0,0.016110027,0.0,0.014687993,0.081448555,0.0,0.02683156,0.0,0.02675462,0.0,0.0,0.0,0.06789039,0.029910773,0.0,0.059006825,0.0,0.0066182753,0.0,0.0,0.0,0.0,0.0,0.024702707,0.026145898,0.0,0.0052322084
0.049686346,0.0,0.0016260602,0.015311672,0.0011577854,0.0,0.0,0.0066485964,0.1026939,0.0,0.0,0.020122735,0.0,0.0,0.0,0.0,0.0,0.0,0.013417047,0.0,0.04913462,0.017970098,0.083849475,0.012393766,0.0032159942,0.0,0.0005583167,0.028906971,0.04728016,0.0,0.10202035,0.0,0.026931662,0.0,0.0,0.017580377,0.0,0.0,0.016202277,0.0,0.014755414,0.082042985,0.0,0.026846223,0.0,0.024358267,0.0,0.0,0.0,0.06977363,0.030122122,0.0,0.05884983,0.0,0.0064033023,0.0,0.0,0.0,0.0,0.0,0.022732388,0.025450727,0.0,0.0056297574
0.04929043,0.0,0.011575651,0.014212526,0.011532817,0.0,0.0,0.010515671,0.1075722,0.0,0.0,0.015850745,0.0,0.0,0.0,0.0,0.0,0.0,0.0277842,0.0,0.044783045,0.021200502,0.07653907,0.012990288,0.008297054,0.0,0.0011316328,0.0312993,0.047100972,0.0,0.11365513,0.0,0.022727726,0.0,0.0,0.023817088,0.0,0.0,0.01517245,0.0,0.006842682,0.0837283,0.0,0.033804074,0.0,0.01986455,0.0016320848,0.0,0.0,0.06809477,0.019441491,0.0030857776,0.050584022,0.0,0.013618866,0.0,0.0,0.0,0.0,0.0,0.017215688,0.025500216,0.0,0.0002788857
0.049686346,0.0,0.0016260602,0.015311672,0.0011577854,0.0,0.0,0.0066485964,0.1026939,0.0,0.0,0.020122735,0.0,0.0,0.0,0.0,0.0,0.0,0.013417047,0.0,0.04913462,0.017970098,0.083849475,0.012393766,0.0032159942,0.0,0.0005583167,0.028906971,0.04728016,0.0,0.10202035,0.0,0.026931662,0.0,0.0,0.017580377,0.0,0.0,0.016202277,0.0,0.014755414,0.082042985,0.0,0.026846223,0.0,0.024358267,0.0,0.0,0.0,0.06977363,0.030122122,0.0,0.05884983,0.0,0.0064033023,0.0,0.0,0.0,0.0,0.0,0.022732388,0.025450727,0.0,0.0056297574
0.050676968,0.0,0.010282902,0.014988194,0.009482914,0.0,0.0,0.009021406,0.10759595,0.0,0.0,0.016824728,0.0,0.0,0.0,0.0,0.0,0.0,0.02865454,0.0,0.042246856,0.020945746,0.07561693,0.013082372,0.004375088,0.0,0.002348136,0.027538981,0.044385295,0.0,0.11506794,0.0,0.022459237,0.0,0.0,0.018864404,0.0,0.0,0.013030509,0.0,0.008392802,0.0807049,0.0,0.034292098,0.0,0.02161772,0.0,0.0,0.0,0.07049392,0.021197857,0.002478986,0.052688953,0.0,0.013078323,0.0,0.0,0.0,0.0,0.0,0.020082043,0.024279395,0.0,0.00030115747
0.049274895,0.0,0.0041102595,0.014698395,0.002478086,0.0,0.0,0.00492136,0.10155778,0.0,0.0,0.01736084,0.0,0.0,0.0,0.0,0.0,0.0,0.01390595,0.0,0.048226953,0.020180503,0.080564596,0.009607065,0.005313281,0.0,0.00011969668,0.030508,0.047376018,0.0,0.10195034,0.0,0.02693992,0.0,0.0,0.016482301,0.0,0.0,0.015193639,0.0,0.014146603,0.07981976,0.0,0.02412689,0.0,0.02531052,0.0,0.0,0.0,0.068181075,0.02873062,0.0,0.056625716,0.0,0.0077724727,0.0,0.0,0.0,0.0,0.0,0.024675572,0.025338963,0.0,0.0038364364
0.050676968,0.0,0.010282902,0.014988194,0.009482914,0.0,0.0,0.009021406,0.10759595,0.0,0.0,0.016824728,0.0,0.0,0.0,0.0,0.0,0.0,0.02865454,0.0,0.042246856,0.020945746,0.07561693,0.013082372,0.004375088,0.0,0.002348136,0.027538981,0.044385295,0.0,0.11506794,0.0,0.022459237,0.0,0.0,0.018864404,0.0,0.0,0.013030509,0.0,0.008392802,0.0807049,0.0,0.034292098,0.0,0.02161772,0.0,0.0,0.0,0.07049392,0.021197857,0.002478986,0.052688953,0.0,0.013078323,0.0,0.0,0.0,0.0,0.0,0.020082043,0.024279395,0.0,0.00030115747
