feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63
0.0,0.0,0.0,0.0,0.039014086,0.0,0.0,0.09235535,0.04070458,0.0346977,0.047923014,0.0,0.03988017,0.0,0.0,0.0,0.0632572,0.0,0.059196997,0.05732035,0.0,0.060053956,0.0,0.0,0.0,0.058195055,0.0060242414,0.014242612,0.070017934,0.044870738,0.023608759,0.0,0.0,0.0,0.0,0.053212143,0.0,0.0,0.021159146,0.004126491,0.044524893,0.07707687,0.0,0.0,0.050080698,0.0,0.03441204,0.04512491,0.0,0.018500056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047258757,0.06848445,0.013794078,0.0,0.00027158204,0.03759758,0.0
0.0,0.0,0.0,0.0,0.03403115,0.0,0.0,0.095396206,0.03607064,0.03586114,0.04633528,0.0,0.038537063,0.0,0.0,0.0,0.060561806,0.0,0.060246103,0.05960096,0.0,0.058626473,0.0,0.0,0.0,0.057999212,0.005525087,0.013055533,0.07236649,0.045995533,0.022166394,0.0,0.0,0.0,0.0,0.051714357,0.00088095386,0.0,0.02498678,0.0031798165,0.04061571,0.07295411,0.0,0.0,0.05363033,0.0,0.020768553,0.049239486,0.0,0.018107554,0.0,0.0,0.0,0.00019096304,0.0,0.0,0.0,0.047208637,0.06601654,0.013900397,0.0,0.0060148286,0.037715875,0.0
0.0,0.0,0.0,0.0,0.039014086,0.0,0.0,0.09235535,0.04070458,0.0346977,0.047923014,0.0,0.03988017,0.0,0.0,0.0,0.0632572,0.0,0.059196997,0.05732035,0.0,0.060053956,0.0,0.0,0.0,0.058195055,0.0060242414,0.014242612,0.070017934,0.044870738,0.023608759,0.0,0.0,0.0,0.0,0.053212143,0.0,0.0,0.021159146,0.004126491,0.044524893,0.07707687,0.0,0.0,0.050080698,0.0,0.03441204,0.04512491,0.0,0.018500056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047258757,0.06848445,0.013794078,0.0,0.00027158204,0.03759758,0.0
0.0,0.0,0.0,0.0,0.03403115,0.0,0.0,0.095396206,0.03607064,0.03586114,0.04633528,0.0,0.038537063,0.0,0.0,0.0,0.060561806,0.0,0.060246103,0.05960096,0.0,0.058626473,0.0,0.0,0.0,0.057999212,0.005525087,0.013055533,0.07236649,0.045995533,0.022166394,0.0,0.0,0.0,0.0,0.051714357,0.00088095386,0.0,0.02498678,0.0031798165,0.04061571,0.07295411,0.0,0.0,0.05363033,0.0,0.020768553,0.049239486,0.0,0.018107554,0.0,0.0,0.0,0.00019096304,0.0,0.0,0.0,0.047208637,0.06601654,0.013900397,0.0,0.0060148286,0.037715875,0.0
0.0,0.0,0.0,0.0,0.030749436,0.0,0.0,0.09322703,0.03657008,0.039117787,0.04321336,0.0,0.039172895,0.0,0.0,0.0,0.058714323,0.0,0.059552386,0.05385656,0.0,0.05992108,0.0,0.0,0.0,0.055426303,0.0061224746,0.014473578,0.071831726,0.045473702,0.021534242,0.0,0.0,0.0,0.0,0.054037284,0.0022373656,0.0,0.024019761,0.004680072,0.039118003,0.072383195,0.0,0.0,0.055487424,0.0,0.024082577,0.05008637,0.0,0.017849294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04899885,0.06742498,0.01312997,0.0,0.0037065912,0.0370943,0.0
0.0,0.0,0.0,0.0,0.036468852,0.0,0.0,0.094928384,0.040850606,0.034335624,0.04445358,0.0,0.037756808,0.0,0.0,0.0,0.06210127,0.0,0.062050935,0.058510117,0.0,0.062073324,0.0,0.0,0.0,0.05682577,0.0032144352,0.012371765,0.07588854,0.047322944,0.025641795,0.0,0.0,0.0,0.0,0.057825204,0.0,0.0,0.023628846,0.0014921505,0.04051314,0.076083444,0.0,0.0,0.0504001,0.0,0.029995326,0.048387654,0.0,0.013116557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045264214,0.07138796,0.01744917,0.0,0.003762139,0.038628697,0.0
0.0,0.0,0.0,0.0,0.030749436,0.0,0.0,0.09322703,0.03657008,0.039117787,0.04321336,0.0,0.039172895,0.0,0.0,0.0,0.058714323,0.0,0.059552386,0.05385656,0.0,0.05992108,0.0,0.0,0.0,0.055426303,0.0061224746,0.014473578,0.071831726,0.045473702,0.021534242,0.0,0.0,0.0,0.0,0.054037284,0.0022373656,0.0,0.024019761,0.004680072,0.039118003,0.072383195,0.0,0.0,0.055487424,0.0,0.024082577,0.05008637,0.0,0.017849294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04899885,0.06742498,0.01312997,0.0,0.0037065912,0.0370943,0.0
0.0,0.0,0.0,0.0,0.035202596,0.0,0.0,0.09402321,0.039820503,0.032966517,0.04364597,0.0,0.035308897,0.0,0.0,0.0,0.05977939,0.0,0.061526485,0.053883623,0.0,0.061002463,0.0,0.0,0.0,0.057194203,0.0032025808,0.01311407,0.07327142,0.047769137,0.022967864,0.0,0.0,0.0,0.0,0.05840086,0.0,0.0,0.023868602,0.0034513972,0.043018498,0.07806482,0.0,0.0,0.050461218,0.0,0.031788453,0.04930885,0.0,0.014712194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0461688,0.07225784,0.016266324,0.0,0.0030618822,0.036567044,0.0
0.0,0.0,0.0,0.0,0.03107838,0.0,0.0,0.091730975,0.03475327,0.039304756,0.043640748,0.0,0.040374354,0.0,0.0,0.0,0.059662446,0.0,0.0578195,0.053607363,0.0,0.059998985,0.0,0.0,0.0,0.05564448,0.0056231907,0.014014812,0.07087626,0.044841684,0.021416195,0.0,0.0,0.0,0.0,0.054129884,0.002685124,0.0,0.023535674,0.0054041008,0.04013838,0.07192243,0.0,0.0,0.05549738,0.0,0.023324398,0.050106812,0.0,0.018587966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04760068,0.06544509,0.01355648,0.0,0.003812964,0.035818867,0.0
0.0,0.0,0.0,0.0,0.035202596,0.0,0.0,0.09402321,0.039820503,0.032966517,0.04364597,0.0,0.035308897,0.0,0.0,0.0,0.05977939,0.0,0.061526485,0.053883623,0.0,0.061002463,0.0,0.0,0.0,0.057194203,0.0032025808,0.01311407,0.07327142,0.047769137,0.022967864,0.0,0.0,0.0,0.0,0.05840086,0.0,0.0,0.023868602,0.0034513972,0.043018498,0.07806482,0.0,0.0,0.050461218,0.0,0.031788453,0.04930885,0.0,0.014712194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0461688,0.07225784,0.016266324,0.0,0.0030618822,0.036567044,0.0
