feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63
0.024317589,0.058174685,0.001498346,0.0,0.0,0.0,0.12952885,0.084366575,0.0,0.0,0.0,0.0,0.0,0.03682689,0.054411776,0.09274774,0.0432368,0.03730028,0.06196827,0.044356726,0.0,0.0,0.0,0.0,0.062004156,0.0,0.0,0.011912995,0.07777861,0.11146884,0.09711623,0.0,0.06304804,0.06618117,0.093857795,0.018906973,0.076553166,0.016294373,0.0,0.0,0.0,0.06639778,0.0,0.0,0.0,0.09227571,0.0,0.0,0.10203594,0.0,0.0,0.14473774,0.04825999,0.0,0.011563935,0.10296129,0.0,0.09132551,0.0,0.0,0.0552549,0.0,0.0,0.09101491
0.029703166,0.040680796,0.0025436778,0.0,0.0,0.0,0.13328204,0.08620609,0.0,0.0034726998,0.0,0.0,0.0,0.040494487,0.061383378,0.097553,0.053285405,0.040202186,0.06985579,0.05174334,0.0,0.0,0.0,0.0,0.056940872,0.0,0.0,0.0072554452,0.08028881,0.10874456,0.101959795,0.0,0.05932246,0.066012844,0.0930035,0.02291739,0.07215698,0.029393554,0.0,0.0025569666,0.0,0.070893,0.0,0.0,0.0,0.09012339,0.0,0.0,0.098019876,0.0,0.0,0.16223131,0.045425847,0.0,0.005600859,0.100821964,0.0,0.10028589,0.0,0.0,0.049681824,0.0,0.0,0.08887867
0.024317589,0.058174685,0.001498346,0.0,0.0,0.0,0.12952885,0.084366575,0.0,0.0,0.0,0.0,0.0,0.03682689,0.054411776,0.09274774,0.0432368,0.03730028,0.06196827,0.044356726,0.0,0.0,0.0,0.0,0.062004156,0.0,0.0,0.011912995,0.07777861,0.11146884,0.09711623,0.0,0.06304804,0.06618117,0.093857795,0.018906973,0.076553166,0.016294373,0.0,0.0,0.0,0.06639778,0.0,0.0,0.0,0.09227571,0.0,0.0,0.10203594,0.0,0.0,0.14473774,0.04825999,0.0,0.011563935,0.10296129,0.0,0.09132551,0.0,0.0,0.0552549,0.0,0.0,0.09101491
0.029703166,0.040680796,0.0025436778,0.0,0.0,0.0,0.13328204,0.08620609,0.0,0.0034726998,0.0,0.0,0.0,0.040494487,0.061383378,0.097553,0.053285405,0.040202186,0.06985579,0.05174334,0.0,0.0,0.0,0.0,0.056940872,0.0,0.0,0.0072554452,0.08028881,0.10874456,0.101959795,0.0,0.05932246,0.066012844,0.0930035,0.02291739,0.07215698,0.029393554,0.0,0.0025569666,0.0,0.070893,0.0,0.0,0.0,0.09012339,0.0,0.0,0.098019876,0.0,0.0,0.16223131,0.045425847,0.0,0.005600859,0.100821964,0.0,0.10028589,0.0,0.0,0.049681824,0.0,0.0,0.08887867
0.023889598,0.039130062,0.0014361497,0.0,0.0,0.0,0.13076477,0.085775636,0.0,0.006068805,0.0,0.0,0.0,0.038681075,0.060013168,0.10277528,0.052932326,0.038018543,0.066209555,0.05170995,0.0,0.0,0.0,0.0,0.05844843,0.0,0.0,0.008860068,0.07221891,0.10844847,0.09662996,0.0,0.04879618,0.063520454,0.09281571,0.02290243,0.06339009,0.026740357,0.0,0.012774959,0.0,0.06601577,0.0,0.0,0.0,0.085057594,0.0,0.0,0.0957262,0.0,0.0,0.15599589,0.044890866,0.0,0.009552521,0.09527232,0.0,0.09802523,0.0,0.0,0.047477446,0.0,0.0,0.08538157
0.022140227,0.05520647,0.0,0.0,0.0,0.0,0.1252149,0.08376769,0.0,0.0,0.0,0.0,0.0,0.03407333,0.05388426,0.09357254,0.042516246,0.034093432,0.0633561,0.040765546,0.0,0.0,0.0,0.0,0.06265707,0.0,0.0,0.011365848,0.074045144,0.111309424,0.094543055,0.0,0.05636327,0.0607811,0.095661715,0.018226044,0.06935478,0.015561421,0.0,0.0057033785,0.0,0.06383808,0.0,0.0,0.0,0.08455446,0.0,0.0,0.09894363,0.0,0.0,0.14691155,0.05044999,0.0,0.012256776,0.102008075,0.0,0.08896263,0.0,0.0,0.05321785,0.0,0.0,0.08837825
0.023889598,0.039130062,0.0014361497,0.0,0.0,0.0,0.13076477,0.085775636,0.0,0.006068805,0.0,0.0,0.0,0.038681075,0.060013168,0.10277528,0.052932326,0.038018543,0.066209555,0.05170995,0.0,0.0,0.0,0.0,0.05844843,0.0,0.0,0.008860068,0.07221891,0.10844847,0.09662996,0.0,0.04879618,0.063520454,0.09281571,0.02290243,0.06339009,0.026740357,0.0,0.012774959,0.0,0.06601577,0.0,0.0,0.0,0.085057594,0.0,0.0,0.0957262,0.0,0.0,0.15599589,0.044890866,0.0,0.009552521,0.09527232,0.0,0.09802523,0.0,0.0,0.047477446,0.0,0.0,0.08538157
0.023243058,0.055114962,0.0,0.0,0.0,0.0,0.12581788,0.08540866,0.0,0.0003945157,0.0,0.0,0.0,0.034472167,0.054004915,0.09412808,0.043092005,0.034211494,0.063268095,0.043441296,0.0,0.0,0.0,0.0,0.0612202,0.0,0.0,0.012635113,0.07215245,0.11110303,0.09755774,0.0,0.056837194,0.060995787,0.09564267,0.018744592,0.069245495,0.017949613,0.0,0.005525971,0.0,0.06470346,0.0,0.0,0.0,0.08407396,0.0,0.0,0.09942929,0.0,0.0,0.14610903,0.04867684,0.0,0.013067929,0.10080081,0.0,0.091778755,0.0,0.0,0.05218729,0.0,0.0,0.08946431
0.027108595,0.038178325,0.0023383105,0.0,0.0,0.0,0.1301468,0.08758314,0.0,0.005595017,0.0,0.0,0.0,0.03846161,0.05964913,0.10170294,0.053398088,0.036894992,0.07138734,0.05245027,0.0,0.0,0.0,0.0,0.05639375,0.0,0.0,0.009000529,0.073400825,0.110277995,0.09853438,0.0,0.05041057,0.06290331,0.09047004,0.021530036,0.0605639,0.030915927,0.0,0.013589588,0.0,0.06783621,0.0,0.0,0.0,0.08432035,0.0,0.0,0.09325016,0.0,0.0,0.15705618,0.04512018,0.0,0.008079018,0.09589903,0.0,0.098467246,0.0,0.0,0.049154907,0.0,0.0,0.08515228
0.023243058,0.055114962,0.0,0.0,0.0,0.0,0.12581788,0.08540866,0.0,0.0003945157,0.0,0.0,0.0,0.034472167,0.054004915,0.09412808,0.043092005,0.034211494,0.063268095,0.043441296,0.0,0.0,0.0,0.0,0.0612202,0.0,0.0,0.012635113,0.07215245,0.11110303,0.09755774,0.0,0.056837194,0.060995787,0.09564267,0.018744592,0.069245495,0.017949613,0.0,0.005525971,0.0,0.06470346,0.0,0.0,0.0,0.08407396,0.0,0.0,0.09942929,0.0,0.0,0.14610903,0.04867684,0.0,0.013067929,0.10080081,0.0,0.091778755,0.0,0.0,0.05218729,0.0,0.0,0.08946431
